/home/basti/code/dvarapandita/data/jna020_vyc:0	[161,2-178,6] || vyāpticarcā ||	vyApti NC Case=Cpd # carcA NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:221	[169,8] apratītimātrasya siddhatvāt | tṛtīyo 'pi na yuktaḥ | ekasyā dṛśyaviśeṣaṇarahitāyā	apratya JJ Case=Cpd # mAtra NC Case=Gen|Number=1|Gender=Neut # sidDatva NC Case=Abl|Number=1|Gender=Neut # tRtIya JJ Case=Nom|Number=1|Gender=Masc # api CX # na CNG # yuj PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # eka PPX Case=Gen|Number=1|Gender=Fem # dRS KDG Case=Cpd|VerbForm=Ger # viSezaNa NC Case=Cpd # rahita JJ Case=Gen|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:222	[169,9] niṣedhasādhanāśaktau dvitīyasyāḥ kīdṛśī śaktiḥ | vyabhicāro dṛśya eva vivakṣita iti	nizeDa NC Case=Cpd # sADana NC Case=Cpd # aSakti NC Case=Loc|Number=1|Gender=Fem # dvitIya JJ Case=Gen|Number=1|Gender=Fem # kIdRSa JJ Case=Nom|Number=1|Gender=Fem # Sakti NC Case=Nom|Number=1|Gender=Fem # vyaBicAra NC Case=Nom|Number=1|Gender=Masc # dRS KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # eva CEM # vivakzita JJ Case=Nom|Number=1|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna020_vyc:223	[169,10] cet | tarhi na sarvatra sarvadā vā | tataś ca na kvacid vyabhicāra ity ataḥ svābhāvikatvam	ced CX # tarhi CX # na CNG # sarvatra CX # sarvadA CX # vA CCD # tatas CX # ca CCD # na CNG # kvacid CX # vyaBicAra NC Case=Nom|Number=1|Gender=Masc # iti CQT # atas CX # svABAvika JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:224	[169,11] ayuktam | kvacit tu na dṛṣṭo vyabhicāra ity evaṃ tatkalpanam analasyāpi dhūmena prasajyeta |	ayukta JJ Case=Nom|Number=1|Gender=Neut # kvacid CX # tu CCD # na CNG # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # vyaBicAra NC Case=Nom|Number=1|Gender=Masc # iti CQT # evam CX # tad PRD Case=Cpd # kalpana NC Case=Nom|Number=1|Gender=Neut # anala NC Case=Gen|Number=1|Gender=Masc # api CX # DUma NC Case=Ins|Number=1|Gender=Masc # prasaQj V Tense=Pres|Mood=Opt|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna020_vyc:225	[169,12] caitramaitrādīnāṃ vā parasparam | sati caivaṃ svābhāvikasambandhe 'py anāśvāsa ity āyātam |	cEtramEtra NC Case=Cpd # Adi NC Case=Gen|Number=3|Gender=Masc # vA CCD # paraspara PRC Case=Nom|Number=1|Gender=Neut # as KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # ca CCD # evam CX # svABAvika JJ Case=Cpd # sambanDa NC Case=Loc|Number=1|Gender=Masc # api CX # anASvAsa NC Case=Nom|Number=1|Gender=Masc # iti CQT # AyA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna020_vyc:226	[169,13] tasmāt sarvatraivāvyabhicāraḥ paryeṣaṇīyaḥ | tato 'numānaviṣaye 'pi yāvan na sādhyaṃ	tasmAt CX # sarvatra CX # eva CEM # avyaBicAra NC Case=Nom|Number=1|Gender=Masc # paryeza KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # tatas CX # anumAna NC Case=Cpd # vizaya NC Case=Loc|Number=1|Gender=Masc # api CX # yAvat CX # na CNG # sADay KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger #
/home/basti/code/dvarapandita/data/jna020_vyc:227	[169,14] pratyakṣeṇopasthāpayati | tāvan nāvyabhicāraṃ pratīyād iti kṛtam anumānena | kiṃ ca tadutpatti-	pratyakza JJ Case=Ins|Number=1|Gender=Neut # upasTApay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tAvat CX # na CNG # avyaBicAra NC Case=Acc|Number=1|Gender=Masc # pratI V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT # kR PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # anumAna NC Case=Ins|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # ca CCD # tad PRD Case=Nom|Number=1|Gender=Neut # utpatti NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:228	[169,15] vāderṣyayā dhūmasyānekāntaparihārāya svābhāvikavāda āśritaḥ | anekāntaś ca vyabhicārāśaṅkayā |	vAderzya NC Case=Ins|Number=1|Gender=Fem # DUma NC Case=Gen|Number=1|Gender=Masc # aneka JJ Case=Cpd # anta NC Case=Cpd # parihAra NC Case=Dat|Number=1|Gender=Masc # svABAvika JJ Case=Cpd # vAda NC Case=Nom|Number=1|Gender=Masc # ASri PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # anekAnta JJ Case=Nom|Number=1|Gender=Masc # ca CCD # vyaBicAra NC Case=Cpd # ASaFkA NC Case=Ins|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:229	[169,16] tataḥ svābhāvikatvād avyabhicāraḥ sarvatra | sarvatrāvyabhicārāc ca svābhāvikatvam	tatas CX # svABAvika JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # avyaBicAra NC Case=Nom|Number=1|Gender=Masc # sarvatra CX # sarvatra CX # avyaBicAra NC Case=Abl|Number=1|Gender=Masc # ca CCD # svABAvika JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:230	[169,17] itītaretarāśrayaḥ | yasya tu sakṛd ekajāter anyajātyadhīnotpattipratītir eva sarvatrāvyabhicāra-	iti CQT # itaretara PRC Case=Cpd # ASraya NC Case=Nom|Number=1|Gender=Masc # yad PRL Case=Gen|Number=1|Gender=Masc # tu CCD # sakRt CX # eka PPX Case=Cpd # jAti NC Case=Gen|Number=1|Gender=Fem # anya PPX Case=Cpd # jAti NC Case=Cpd # aDIna JJ Case=Cpd # utpatti NC Case=Cpd # pratIti NC Case=Nom|Number=1|Gender=Fem # eva CEM # sarvatra CX # avyaBicAra NC Case=Voc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:231	[169,18] pratītis tasya nāyaṃ prasaṅgaḥ | bhūyodarśanāpekṣāyām eva tadavatārasya nyāyaprāptatvāt |	pratIti NC Case=Nom|Number=1|Gender=Fem # tad PRD Case=Gen|Number=1|Gender=Masc # na CNG # idam PRD Case=Nom|Number=1|Gender=Masc # prasaFga NC Case=Nom|Number=1|Gender=Masc # BUyas JJ Case=Cpd # darSana NC Case=Cpd # apekzA NC Case=Loc|Number=1|Gender=Fem # eva CEM # tad PRD Case=Cpd # avatAra NC Case=Gen|Number=1|Gender=Masc # nyAya NC Case=Cpd # prAp PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:232	[169,19] yathā hy ekadā darśane śaṅkāyām anyāpekṣā | tathānyadāpi śaṅkāpekṣā | parasparākṛṣṭa	yaTA CCM # hi CX # ekadA CX # darSana NC Case=Loc|Number=1|Gender=Neut # SaFkA NC Case=Loc|Number=1|Gender=Fem # anya PPX Case=Cpd # apekzA NC Case=Nom|Number=1|Gender=Fem # taTA CX # anyadA CX # api CX # SaFkA NC Case=Cpd # apekzA NC Case=Nom|Number=1|Gender=Fem # paraspara PRC Case=Cpd # AkRz PPP Case=Voc|Number=1|Gender=Masc|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna020_vyc:233	[169,20] eva sarvatra darśanākṣepaḥ | yadi tu tatrāpi vārasaṃkhyāniyamaṃ darśayet | yathāsmākam |	eva CEM # sarvatra CX # darSana NC Case=Cpd # Akzepa NC Case=Nom|Number=1|Gender=Masc # yadi CSB # tu CCD # tatra CAD # api CX # vAra NC Case=Cpd # saMKyA NC Case=Cpd # niyama NC Case=Acc|Number=1|Gender=Masc # darSay V Tense=Pres|Mood=Opt|Person=3|Number=Sing # yaTA CCM # mad PPR Case=Gen|Number=3|Gender= #
/home/basti/code/dvarapandita/data/jna020_vyc:234	[169,21] prāgadṛṣṭau kramāt paśyan vetti hetuphalasthitim |	prAk CX # adRzwa JJ Case=Acc|Number=2|Gender=Masc # kramAt CX # dRS KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # vid V Tense=Pres|Mood=Ind|Person=3|Number=Sing # hetu NC Case=Cpd # Pala NC Case=Cpd # sTiti NC Case=Acc|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:235	[169,22] dṛṣṭau vā kramaśo 'paśyann (5b1) anyathā tv anavasthitir[]	dRzwi NC Case=Loc|Number=1|Gender=Fem # vA CCD # kramaSas CX # dRS KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # anyaTA CX # tu CCD # anavasTiti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:236	[169,23] iti pratyakṣānupalambhayor vāratrayaniyamo 'vayave | samudāye tv ekavārasya | tadā tāvataiva	iti CQT # pratyakza NC Case=Cpd # anupalamBa NC Case=Gen|Number=2|Gender=Masc # vAra NC Case=Cpd # traya NC Case=Cpd # niyama NC Case=Nom|Number=1|Gender=Masc # avayava NC Case=Loc|Number=1|Gender=Masc # samudAya NC Case=Loc|Number=1|Gender=Masc # tu CCD # eka PPX Case=Cpd # vAra NC Case=Gen|Number=1|Gender=Masc # tadA CAD # tAvat JJ Case=Ins|Number=1|Gender=Masc # eva CEM #
/home/basti/code/dvarapandita/data/jna020_vyc:237	[169,24] sustho bhavet | bhūya iti tv apariniṣṭhitasaṃkhyaḥ kiyatā[] nirvṛtim āsādayet lakṣyānusārī |	susTa JJ Case=Nom|Number=1|Gender=Masc # BU V Tense=Pres|Mood=Opt|Person=3|Number=Sing # BUyas CX # iti CQT # tu CCD # aparinizWita JJ Case=Cpd # saMKyA NC Case=Nom|Number=1|Gender=Masc # kiyat JJ Case=Ins|Number=1|Gender=Masc # nirvRti NC Case=Acc|Number=1|Gender=Fem # AsAday V Tense=Pres|Mood=Opt|Person=3|Number=Sing # lakzya NC Case=Cpd # anusArin JJ Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:238	[169,25] tadaśakyatve ca na kvacid anumānam ayaṃ kuryād iti lakṣaṇaśāstram anarthakam | smaraṇe tu	tad PRD Case=Cpd # daSakya NC Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # ca CCD # na CNG # kvacid CX # anumAna NC Case=Acc|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Masc # kR V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT # lakzaNa NC Case=Cpd # SAstra NC Case=Acc|Number=1|Gender=Neut # anarTaka JJ Case=Acc|Number=1|Gender=Neut # smaraNa NC Case=Loc|Number=1|Gender=Neut # tu CCD #
/home/basti/code/dvarapandita/data/jna020_vyc:239	[169,26] cittapāṭavādhānāya kiyad api darśanaṃ pravartsyati | na tatra parimāṇaniyamam anatreṇa kiṃcit	citta NC Case=Cpd # pAwava NC Case=Cpd # ADAna NC Case=Dat|Number=1|Gender=Neut # kiyat JJ Case=Acc|Number=1|Gender=Neut # api CX # darSana NC Case=Acc|Number=1|Gender=Neut # pravRt V Tense=Fut|Mood=Ind|Person=3|Number=Sing # na CNG # tatra CAD # parimANa NC Case=Cpd # niyama NC Case=Acc|Number=1|Gender=Masc # an CX # atra CAD # kaScit PRI Case=Acc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:240	[169,27] kṣīyate | bīje 'ṅkurajananāya kālaparimāṇaniyamavat | evam abhijātamaṇitattvasphuṭībhāve	kzi V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # bIja NC Case=Loc|Number=1|Gender=Neut # aFkura NC Case=Cpd # janana NC Case=Dat|Number=1|Gender=Neut # kAla NC Case=Cpd # parimANa NC Case=Cpd # niyamavat JJ Case=Nom|Number=1|Gender=Neut # evam CX # aBijan PPP Case=Cpd|VerbForm=PPP # maNi NC Case=Cpd # tattva NC Case=Cpd # sPuwin JJ Case=Cpd # BAva NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:241	[169,28] 'pi na darśanānāṃ parimāṇaniyamaḥ | sūkṣmarūpabhedodbhedamātrasya vivakṣitatvāt |	api CX # na CNG # darSana NC Case=Gen|Number=3|Gender=Neut # parimANa NC Case=Cpd # niyama NC Case=Nom|Number=1|Gender=Masc # sUkzma JJ Case=Cpd # rUpa NC Case=Cpd # Beda NC Case=Cpd # udBeda NC Case=Cpd # mAtra NC Case=Gen|Number=1|Gender=Neut # vivakzita JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:242	[170,1] prabhāsvarād ivāvavarakapraviṣṭasya | yamalakavad vā | dhūmādau tu na rūpasya bhedo vivakṣitaṛ	praBAsvara NC Case=Abl|Number=1|Gender=Neut # iva CCM # avavaraka NC Case=Cpd # praviS PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # yamaka NC Case=Cpd # vat CX # vA CCD # DUma NC Case=Cpd # Adi NC Case=Loc|Number=1|Gender=Masc # tu CCD # na CNG # rUpa NC Case=Gen|Number=1|Gender=Neut # Beda NC Case=Nom|Number=1|Gender=Masc # vivakzita JJ Case=Voc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:243	[170,2] kiṃ tu svarūpasya | yathā hi nīletararūpayoḥ prāk paṭīyaso 'pi koṭir api darśanāni na	ka PRQ Case=Nom|Number=1|Gender=Neut # tu CCD # svarUpa NC Case=Gen|Number=1|Gender=Neut # yaTA CCM # hi CX # nIletara NC Case=Cpd # rUpa NC Case=Gen|Number=2|Gender=Neut # prAk CX # pawIyas JJ Case=Gen|Number=1|Gender=Neut # api CX # kowi NC Case=Nom|Number=1|Gender=Fem # api CX # darSana NC Case=Nom|Number=3|Gender=Neut # na CNG #
/home/basti/code/dvarapandita/data/jna020_vyc:244	[170,3] bhedāvadhāraṇapaṭūni | tathā vyabhicāradarśanāt prāk vyabhicārāvyabhicāravator arthāntare	Beda NC Case=Cpd # avaDAraNa NC Case=Cpd # pawu JJ Case=Nom|Number=3|Gender=Neut # taTA CX # vyaBicAra NC Case=Cpd # darSana NC Case=Abl|Number=1|Gender=Neut # prAk CX # vyaBicAra NC Case=Cpd # avyaBicAra NC Case=Cpd # vat CX # arTa NC Case=Cpd # antara JJ Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:245	[170,4] sannidhīyamānayor na kiṃcid rūpabhedāvadhāraṇam | dhūme tu na rūpād viśeṣollekhi hṛdayam api	saMniDA KDP Case=Gen|Number=2|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # na CNG # kaScit PRI Case=Nom|Number=1|Gender=Neut # rUpa NC Case=Cpd # Beda NC Case=Cpd # avaDAraNa NC Case=Nom|Number=1|Gender=Neut # DUma NC Case=Loc|Number=1|Gender=Masc # tu CCD # na CNG # rUpa NC Case=Abl|Number=1|Gender=Neut # viSeza NC Case=Cpd # ulleKa NC Case=Loc|Number=1|Gender=Masc # hRdaya NC Case=Nom|Number=1|Gender=Neut # api CX #
/home/basti/code/dvarapandita/data/jna020_vyc:246	[170,5] tu pāvakādhīnasambhavatayety uktam | ata eva ca sakṛtpravṛttapratyakṣānupalambhābhyāṃ nirvṛttiḥ |	tu CCD # pAvaka NC Case=Cpd # aDIna JJ Case=Cpd # samBUay V Tense=Pres|Mood=Imp|Person=2|Number=Sing # iti CQT # vac PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # atas CX # eva CEM # ca CCD # sakRt CX # pravRt PPP Case=Cpd|VerbForm=PPP # pratyakza NC Case=Cpd # anupalamBa NC Case=Ins|Number=2|Gender=Masc # nirvRtti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:247	[170,6] rūpāpekṣayā tu dhūme 'pi yādṛg eva darśanam ādyaṃ tādṛg eva koṭitamam api na maṇivad viśeṣabhāk |	rUpa NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # tu CCD # DUma NC Case=Loc|Number=1|Gender=Masc # api CX # yAdRS JJ Case=Nom|Number=1|Gender=Neut # eva CEM # darSana NC Case=Nom|Number=1|Gender=Neut # Adya JJ Case=Nom|Number=1|Gender=Neut # tAdRS JJ Case=Nom|Number=1|Gender=Neut # eva CEM # kowitama JJ Case=Nom|Number=1|Gender=Neut # api CX # na CNG # maNi NC Case=Cpd # vat CX # viSeza NC Case=Cpd # BAj JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:248	[170,7] tādṛg eva darśane yadi vyabhicāraśaṅkārahitaḥ pratipattā | tadā na dvitīyasyāpi darśanasyāpekṣā-	tAdRS JJ Case=Nom|Number=1|Gender=Neut # eva CEM # darSana NC Case=Loc|Number=1|Gender=Neut # yadi CSB # vyaBicAra NC Case=Cpd # SaFkA NC Case=Cpd # rahita JJ Case=Nom|Number=1|Gender=Masc # pratipadtR JJ Case=Nom|Number=1|Gender=Masc # tadA CAD # na CNG # dvitIya JJ Case=Gen|Number=1|Gender=Neut # api CX # darSana NC Case=Gen|Number=1|Gender=Neut # apekzA NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:249	[170,8] āśaṅkamānas tu śatenāpi darśanena apratyaya eveti bhūya iti bhavadīyamantrākṣara-	ASaFk KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # tu CCD # Sata NUM Case=Ins|Number=1|Gender=Neut # api CX # darSana NC Case=Ins|Number=1|Gender=Neut # apratyaya JJ Case=Nom|Number=1|Gender=Masc # eva CEM # iti CQT # BUyas CX # iti CQT # BavadIya JJ Case=Cpd # mantra NC Case=Cpd # akzara NC Case=Cpd #
/home/basti/code/dvarapandita/data/jna020_vyc:250	[170,9] jāpinaḥ kā gatiḥ | ataś ca śatadhāpy avyabhicāradarśī purastāt sandehavān eva |	jApin JJ Case=Gen|Number=1|Gender=Masc # ka PRQ Case=Nom|Number=1|Gender=Fem # gati NC Case=Nom|Number=1|Gender=Fem # atas CX # ca CCD # SataDA CX # api CX # avyaBicAra NC Case=Cpd # darSin JJ Case=Nom|Number=1|Gender=Masc # purastAt CX # saMdehavat JJ Case=Nom|Number=1|Gender=Masc # eva CEM #
/home/basti/code/dvarapandita/data/jna020_vyc:251	[170,10] yat tv anupalabhyamānasyāpi kalpanānupapatter iti supteneva vilapitam | tad	yad PRL Case=Nom|Number=1|Gender=Neut # tu CCD # anupalaByamAna JJ Case=Gen|Number=1|Gender=Masc # api CX # kalpanA NC Case=Cpd # anupapatti NC Case=Abl|Number=1|Gender=Fem # iti CQT # svap PPP Case=Ins|Number=1|Gender=Masc|VerbForm=PPP # iva CCM # vilapita NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:252	[170,11] bālasyāpy asāmpratam | anupalabhyamānasyaiva hi kalpanā bhavati | prakṛtīśvarādivat |	bAla NC Case=Gen|Number=1|Gender=Masc # api CX # asAMprata JJ Case=Nom|Number=1|Gender=Neut # anupalaByamAna JJ Case=Gen|Number=1|Gender=Masc # eva CEM # hi CX # kalpanA NC Case=Nom|Number=1|Gender=Fem # BU V Tense=Pres|Mood=Ind|Person=3|Number=Sing # prakRti NC Case=Cpd # ISvara NC Case=Cpd # Adi NC Case=Cpd # vat CX #
/home/basti/code/dvarapandita/data/jna020_vyc:253	[170,12] kalpitaṃ tu kiṃcit pramāṇam anveti kiṃcin neti viśeṣaḥ | na hi dṛśyamāno ghaṭaḥ kalpita	kalpay PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tu CCD # kaScit PRI Case=Nom|Number=1|Gender=Neut # pramANa NC Case=Nom|Number=1|Gender=Neut # anvi V Tense=Pres|Mood=Ind|Person=3|Number=Sing # kaScit PRI Case=Nom|Number=1|Gender=Neut # na CNG # iti CQT # viSeza NC Case=Nom|Number=1|Gender=Masc # na CNG # hi CX # dRS KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # Gawa NC Case=Nom|Number=1|Gender=Masc # kalpay PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna020_vyc:254	[170,13] ucyate | tasmād anupalabhyamāneṣv eva kalpanāvyavahāraḥ | kevalaṃ kvacid āptavacanādinā	vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tasmAt CX # anupalaByamAna JJ Case=Loc|Number=3|Gender=Masc # eva CEM # kalpanA NC Case=Cpd # vyavahAra NC Case=Nom|Number=1|Gender=Masc # kevala JJ Case=Acc|Number=1|Gender=Neut # kvacid CX # Apta NC Case=Cpd # vacana NC Case=Cpd # Adi NC Case=Ins|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:255	[170,14] bādhakādarśanād dṛḍhaḥ sattāvasāyaḥ | vimarśakasya tu pākṣikaḥ | tato dhūmasyāpi yadi	bADaka JJ Case=Cpd # adarSana NC Case=Abl|Number=1|Gender=Neut # dRXa JJ Case=Nom|Number=1|Gender=Masc # sattAvasAya NC Case=Nom|Number=1|Gender=Masc # vimarSaka JJ Case=Gen|Number=1|Gender=Masc # tu CCD # pAkzika JJ Case=Nom|Number=1|Gender=Masc # tatas CX # DUma NC Case=Gen|Number=1|Gender=Masc # api CX # yadi CSB #
/home/basti/code/dvarapandita/data/jna020_vyc:256	[170,15] vyabhicāro dṛṣṭo dṛṣṭa eva | kas tatra saṃśayaḥ | yadā tu na dṛṣṭas tadā sattaikāṃśāvasāyo mā	vyaBicAra NC Case=Nom|Number=1|Gender=Masc # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # eva CEM # ka PRQ Case=Nom|Number=1|Gender=Masc # tatra CAD # saMSaya NC Case=Nom|Number=1|Gender=Masc # yadA CSB # tu CCD # na CNG # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # tadA CAD # sattA NC Case=Cpd # eka PPX Case=Cpd # aMSa NC Case=Cpd # avasAya NC Case=Nom|Number=1|Gender=Masc # mA CNG #
/home/basti/code/dvarapandita/data/jna020_vyc:257	[170,16] bhūt prāmāṇikādhikārāt | pākṣikas tu sattollekhaḥ kathaṃ vāryaḥ | athaivam abhiprāyaḥ | na	BU V Tense=Aor|Mood=Inj|Person=3|Number=Sing # prAmANika JJ Case=Cpd # aDikAra NC Case=Abl|Number=1|Gender=Masc # pAkzika JJ Case=Nom|Number=1|Gender=Masc # tu CCD # sat JJ Case=Cpd # ulleKa NC Case=Nom|Number=1|Gender=Masc # kaTam CX # vAray KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # aTa CAD # evam CX # aBiprAya NC Case=Nom|Number=1|Gender=Masc # na CNG #
/home/basti/code/dvarapandita/data/jna020_vyc:258	[170,17] tatraivānupalabdhir vivakṣitā | kiṃ tv anyatrāpi yan nopalabhyam tasya na śaṅketi cet | nanv agni-	tatra CAD # eva CEM # anupalabDi NC Case=Nom|Number=1|Gender=Fem # vivakz PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # kim CX # tu CCD # anyatra CX # api CX # yad PRL Case=Nom|Number=1|Gender=Neut # na CNG # upalaB KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # tad PRD Case=Gen|Number=1|Gender=Masc # na CNG # SaFk V Tense=Pres|Mood=Imp|Person=2|Number=Sing # iti CQT # ced CX # nanu CX # agni NC Case=Voc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:259	[170,18] vyabhicāraś cāmīkarādau dṛṣṭa evety astu santoṣaḥ | atha dhūme na dṛṣṭaḥ | tat kiṃ sthāṇau	vyaBicAra NC Case=Nom|Number=1|Gender=Masc # cAmIkara NC Case=Cpd # Adi NC Case=Loc|Number=1|Gender=Masc # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # eva CEM # iti CQT # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing # saMtoza NC Case=Nom|Number=1|Gender=Masc # aTa CAD # DUma NC Case=Loc|Number=1|Gender=Masc # na CNG # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # tad PRD Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # sTANu NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:260	[170,19] puruṣatvaṃ dṛṣṭaṃ yena sthāṇau śaṅkyate | ūrdhvatāliṅgite dṛṣṭam iti cet | ihāpi bhūyaṛ	puruza NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # dRS PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # yad PRL Case=Ins|Number=1|Gender=Masc # sTANu NC Case=Loc|Number=1|Gender=Masc # SaFk V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # UrDva JJ Case=Cpd # tA NC Case=Cpd # AliFgay PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # dRS PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # iti CQT # ced CX # iha CAD # api CX # BUyas JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:261	[170,20] sahacāriṇi dṛṣṭa evānyatra | ata eva na cādṛśyamāno 'pītyādi viplutam | yatraiva tu	sahacArin JJ Case=Loc|Number=1|Gender=Masc # dRS PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # eva CEM # anyatra CX # atas CX # eva CEM # na CNG # ca CCD # adRSyamAna JJ Case=Nom|Number=1|Gender=Masc # api CX # ityAdi JJ Case=Nom|Number=1|Gender=Neut # viplu PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # yatra CX # eva CEM # tu CCD #
/home/basti/code/dvarapandita/data/jna020_vyc:262	[170,21] yat saṃśayyate | tatraiva tasya darśanam apekṣyata ity alaukikam | ato dhūmajātāv adṛśyamāno 'pi	yad PRL Case=Nom|Number=1|Gender=Neut # saMSI V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tatra CAD # eva CEM # tad PRD Case=Gen|Number=1|Gender=Masc # darSana NC Case=Nom|Number=1|Gender=Neut # apekz V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # alOkika JJ Case=Nom|Number=1|Gender=Neut # atas CX # DUma NC Case=Cpd # jan PPP Case=Nom|Number=2|Gender=Masc|VerbForm=PPP # adRSyamAna JJ Case=Nom|Number=1|Gender=Masc # api CX #
