/home/basti/code/dvarapandita/data/jna040_anu:0	[183-190] || anupalabdhirahasyam ||	anupalabDi NC Case=Nom|Number=1|Gender=Fem # ahasya NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna040_anu:46	nanu yasmin vedyamāne yanmatir niyamena bhavituṃ sambhāvyata ity anenaiva gatam etat | aṭṛśyo 'pi hi tādātmyena niṣedhyamāno dṛśyatayā sambhāvita eva niṣidhyate | anyathā dṛśyādṛśyatayā svayam eva bhedābhyupagamād iti kim anena pṛthagvacaneneti cet | evaṃ tarhi na vā (4b4) syād ity ayam abhāvaḥ pradhvaṃsalakṣaṇo vyākhyāyate | pravṛttā 'pi yanmatir yatra vedye sati niyamena nivartata ity arthaḥ | niyamaś ca sattābādhane 'bhāva eva yuktaḥ | yathā neha śītam agner iti | etena sahānavasthānalakṣaṇo virodho vyākhyātaḥ | nanv andhakāre niyamenānupalambha iti nāvaśyaṃ viruddhaparigraha iti cet | naikapratipattrapekṣaṃ lakṣaṇam (4b5) etat kiṃ tu sāmānyena | asti ca nirālokasyāpi rūpasya darśanaṃ kaiścit | tenāpi vā sambhāvyam añjanaviśeṣādineti sattocchede tu niyama evety adoṣaḥ | nanv atrāpi śītaṃ yadi syān nāgner ekarūpaniyatā pratipattir iti kathaṃ pūrvato viśeṣaḥ | naivaṃ sparśanāgamye niṣedhasyābhimatatvāt | tarhi pravṛttā 'pi śītasya buddhir agnau vedye sati niyamān nivṛtteti (4b6) pratyetum aśakyaṃ | anyadaitatpratīter	nanu CX # yad PRL Case=Loc|Number=1|Gender=Masc # vid KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # yad PRL Case=Cpd # mati NC Case=Nom|Number=1|Gender=Masc # niyama NC Case=Ins|Number=1|Gender=Masc # BU CGDI VerbForm=Inf # samBAvay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # idam PRD Case=Ins|Number=1|Gender=Masc # eva CEM # gam PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # etad PRD Case=Nom|Number=1|Gender=Neut # a CNG # SRS KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # api CX # hi CX # tAdAtmya NC CasesamBAvay PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # eva CEM # niziD V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # anyaTA CX # dRS KDG Case=Cpd|VerbForm=Ger # adRSya JJ Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # svayam CX # eva CEM # Beda NC Case=Cpd # aByupagama NC Case=Abl|Number=1|Gender=Masc # iti CQT # kim CX # idam PRD Case=Ins|Number=1|Gender=Neut # pRTak CX # vacana NC Case=Ins|Number=1|Gender=Neut # iti CQT # ced CX # evam CX # tarhi CX # na CNG #vA CCD # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT # idam PRD Case=Nom|Number=1|Gender=Masc # aBAva NC Case=Nom|Number=1|Gender=Masc # praDvaMsa NC Case=Cpd # lakzaNa NC Case=Nom|Number=1|Gender=Masc # vyAKyA V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # pravRt PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # api CX # yat CSB # mati NC Case=Nom|Number=1|Gender=Fem # yatra CX # vid KDG Case=Loc|Number=1|Gender=Neut|VerbForm=Ger # as KDP Case=Loc|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # niyama NC Case=Ins|Number=1|Gender=Masc # nivRt V Tense=Pres|niyama NC Case=Nom|Number=1|Gender=Masc # ca CCD # sattA NC Case=Cpd # bADana NC Case=Loc|Number=1|Gender=Neut # BAva NC Case=Nom|Number=1|Gender=Masc # eva CEM # yuj PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # yaTA CCM # na CNG # iha CAD # SIta JJ Case=Nom|Number=1|Gender=Neut # agni NC Case=Gen|Number=1|Gender=Masc # iti CQT # etad PRD Case=Ins|Number=1|Gender=Neut # saha CX # anavasTAna NC Case=Cpd # lakzaNa NC Case=Nom|Number=1|Gender=Masc # viroDa NC Case=Nom|Number=1|Gender=Masc # vyAKyA PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # nanu CX # anDakAra NC Case=Loc|Number=1|Gender=Masc #niyama NC Case=Ins|Number=1|Gender=Masc # anupalamBa NC Case=Nom|Number=1|Gender=Masc # iti CQT # na CNG # avaSyam CX # viruD PPP Case=Cpd|VerbForm=PPP # parigraha NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX # na CNG # eka PPX Case=Cpd # pratipattra NC Case=Cpd # apekzA NC Case=Nom|Number=1|Gender=Neut # lakzaNa NC Case=Nom|Number=1|Gender=Neut # etad PRD Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # tu CCD # sAmAnya NC Case=Ins|Number=1|Gender=Neut # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # ca CCD # nirAloka NC Case=Gen|Number=1|Gender=Masc # api CX #rUpa NC Case=Gen|Number=1|Gender=Neut # darSana NC Case=Nom|Number=1|Gender=Neut # kaScit PRI Case=Ins|Number=3|Gender=Masc # tad PRD Case=Ins|Number=1|Gender=Masc # api CX # vA CCD # samBAvay KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # aQjana NC Case=Cpd # viSeza NC Case=Cpd # Adi NC Case=Ins|Number=1|Gender=Masc # iti CQT # sat JJ Case=Cpd # ucCeda NC Case=Loc|Number=1|Gender=Masc # tu CCD # niyama NC Case=Nom|Number=1|Gender=Masc # eva CEM # iti CQT # adoza NC Case=Nom|Number=1|Gender=Masc # nanu CX # atra CAD # api CX # SIta JJ Case=Nom|Number=1|Gender=Neut # yadi CSB #as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # na CNG # agni NC Case=Gen|Number=1|Gender=Masc # ekarUpa JJ Case=Cpd # niyam PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # pratipatti NC Case=Nom|Number=1|Gender=Fem # iti CQT # kaTam CX # pUrvatas CX # viSeza NC Case=Nom|Number=1|Gender=Masc # na CNG # evam CX # sparSa NC Case=Cpd # nAga NC Case=Cpd # maya JJ Case=Loc|Number=1|Gender=Neut # nizeDa NC Case=Gen|Number=1|Gender=Masc # aBiman PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut # tarhi CX # pravRt PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP #api CX # SIta NC Case=Gen|Number=1|Gender=Neut # budDi NC Case=Nom|Number=1|Gender=Fem # agni NC Case=Loc|Number=1|Gender=Masc # vedi NC Case=Dat|Number=1|Gender=Fem # as KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # niyama NC Case=Acc|Number=3|Gender=Masc # nivRt PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # iti CQT # pratI CGDI VerbForm=Inf # aSakya JJ Case=Nom|Number=1|Gender=Neut # anya PPX Case=Nom|Number=1|Gender=Neut # etad PRD Case=Nom|Number=1|Gender=Neut # pratIti NC Case=Gen|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna040_anu:47	 [188] vivakṣitatvāt | tarhi prāggṛhītavirodhasmaraṇavyavahitavyāpāratvān na pratyakṣasya pravṛttito 'bhāvaniścayaḥ syāt |	vivakzita JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # tarhi CX # prAk CX # grah PPP Case=Cpd|VerbForm=PPP # viroDa NC Case=Cpd # smaraNa NC Case=Cpd # vyavah KDG Case=Cpd|VerbForm=Ger # apAra JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # na CNG # pratyakza NC Case=Gen|Number=1|Gender=Neut # pravRtti NC Case=Abl|Number=1|Gender=Fem # BAva NC Case=Cpd # niScaya NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna040_anu:48	mā bhūt kevalaṃ vyavadhāne 'pi tathāviruddhabuddhir evābhāvaniścayāṅgaṃ nānyamātrasyety anupalabdhivyavasthānibandhanasya na kṣatiḥ |	mA CNG # BU V Tense=Aor|Mood=Inj|Person=3|Number=Sing # kevala JJ Case=Acc|Number=1|Gender=Neut # vyavaDAna NC Case=Loc|Number=1|Gender=Neut # api CX # taTA CX # avirudDa JJ Case=Cpd # budDi NC Case=Nom|Number=1|Gender=Fem # eva CEM # aBAva NC Case=Cpd # niScaya NC Case=Cpd # aFga NC Case=Acc|Number=1|Gender=Neut # na CNG # anya PPX Case=Cpd # mAtra NC Case=Gen|Number=1|Gender=Neut # iti CQT # anupalabDi NC Case=Cpd # vyavasTA NC Case=Cpd # nibanDana NC Case=Gen|Number=1|Gender=Neut # na CNG # kzati NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna040_anu:49	na ca vyavahāramātrasādhanam atrāpi sammatam ity āha | sāpekṣā tu parā smṛtāv ata ihābhāvo 'pi (4b7) sādhyaḥ | tatsiddhau ca tanniścayasthitilakṣaṇo vyavahāro 'pi na punas tanmātram ity arthaḥ |	na CNG # ca CCD # vyavahAra NC Case=Cpd # mAtra NC Case=Cpd # sADana NC Case=Nom|Number=1|Gender=Neut # atra CAD # api CX # samma PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # iti CQT # ah V Tense=Perf|Mood=Ind|Person=3|Number=Sing # sa CX # apekzA NC Case=Nom|Number=1|Gender=Fem # tu CCD # para PPX Case=Nom|Number=1|Gender=Fem # smR CGDA VerbForm=Abs # atas CX # iha CAD # aBAva NC Case=Nom|Number=1|Gender=Masc # api CX # sADay KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # tad PRD Case=Cpd # sidDi NC Case=Loc|Number=1|Gender=Fem # ca CCD # tad PRD Case=Cpd # niScaya NC Case=Cpd # sTiti NC vyavahAra NC Case=Nom|Number=1|Gender=Masc # api CX # na CNG # punar CAD # tanmAtra NC Case=Nom|Number=1|Gender=Neut # iti CQT # arTa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:50	tathā hetuvyāpakanihnave | abhāvo 'pi sādhya (48) iti vartate | yathā neha dhūmo 'gner abhāvāt | neha śiṃśapā vṛkṣābhāvāt | na hy atrāgnivṛkṣayoḥ pratiyogipratyakṣamātraṃ pūrvapravṛttatādātmyatadutpattisambandhabodhasmaraṇanirapekṣaṃ dhūmaśiṃśapayor abhāvaniścayaṃ prasavati | tato 'trāpy abhāvasādhanavyavahārasiddhiḥ |	taTA CX # hetu NC Case=Cpd # vyApaka JJ Case=Cpd # nihnava NC Case=Loc|Number=1|Gender=Masc # aBAva NC Case=Nom|Number=1|Gender=Masc # api CX # sADay KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # iti CQT # vRt V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yaTA CCM # na CNG # iha CAD # DUma NC Case=Nom|Number=1|Gender=Masc # agni NC Case=Gen|Number=1|Gender=Masc # aBAva NC Case=Abl|Number=1|Gender=Masc # na CNG # iha CAD # SiMSapA NC Case=Nom|Number=1|Gender=Fem # vRkza NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # na CNG # hi CX # atra CAD # agni NC Case=Cpd # vRkza NC Case=Genpratiyogin JJ Case=Cpd # pratyakza NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # pUrva PPX Case=Cpd # pravRt PPP Case=Cpd|VerbForm=PPP # tAdAtmya NC Case=Cpd # tad PRD Case=Cpd # utpatti NC Case=Cpd # sambanDa NC Case=Cpd # boDa NC Case=Cpd # smaraNa NC Case=Cpd # nirapekza JJ Case=Nom|Number=1|Gender=Neut # DUma NC Case=Cpd # SiMSapA NC Case=Gen|Number=2|Gender=Masc # aBAva NC Case=Cpd # niScaya NC Case=Acc|Number=1|Gender=Masc # prasU V Tense=Pres|Mood=Ind|Person=3|Number=Sing #tatas CX # trApay KDG Case=Nom|Number=1|Gender=Fem|VerbForm=Ger # aBAva NC Case=Cpd # sADana NC Case=Cpd # vyavahAra NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna040_anu:51	(5a1) ta etarhi niṣedhahetavaḥ | svabhāvānupalabdhiḥ | kāraṇānupalabdhiḥ | vyāpakānupalabdhiś ceti | tathā vidhisādhanau dvāv iti (35)pañcahetavaḥ prasaktāḥ |	tad PRD Case=Nom|Number=3|Gender=Masc # etarhi CX # nizeDa NC Case=Cpd # hetu NC Case=Nom|Number=3|Gender=Masc # svaBAva NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # kAraNa NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # vyApaka JJ Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # ca CCD # iti CQT # taTA CX # viDi NC Case=Cpd # sADana NC Case=Nom|Number=2|Gender=Masc # dvi NUM Case=Nom|Number=2|Gender=Masc # iti CQT # prasaQj PPP Case=Nom|Number=3|Gender=Masc|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna040_anu:52	na | anupalabdhisāmānyāśrayād ekatvāt |	na CNG # anupalabDi NC Case=Cpd # sAmAnya NC Case=Cpd # ASraya NC Case=Abl|Number=1|Gender=Masc # ekatva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna040_anu:53	api ca | anupalabdhiḥ svasyāparasyāparā | kāraṇavyāpakayoḥ svabhāvānupalabdhir eva | aparasya kāryasya vyāpyasya vā 'parā kāraṇānupalabdhir vyāpakānupalabdhiś cocyate | yathā hy (5a2) anyapratyakṣam evānyasyānupalabdhiḥ | tathā kasyacit svabhāvānupalabdhir eva kāryavyāpyāpekṣayā kāraṇavyāpakānupalabdhir ucyata iti na vyapadeśabhedād vastubhedaḥ | tasmāt svabhāvānupalabdher eva niṣedhaḥ sarvasyeti trayam eva liṅgaṃ |	api CX # ca CCD # anupalabDi NC Case=Nom|Number=1|Gender=Fem # sva JJ Case=Gen|Number=1|Gender=Neut # apara PPX Case=Gen|Number=1|Gender=Neut # apara PPX Case=Nom|Number=1|Gender=Fem # kAraNa NC Case=Cpd # vyApaka JJ Case=Gen|Number=2|Gender=Neut # svaBAva NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # eva CEM # apara PPX Case=Gen|Number=1|Gender=Neut # kArya NC Case=Gen|Number=1|Gender=Neut # vyAp KDG Case=Gen|Number=1|Gender=Neut|VerbForm=Ger # vA CCD # para PPX Case=Nom|Number=1|Gender=Fem # kAraNa NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem #vyApaka JJ Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # ca CCD # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # yaTA CCM # hi CX # anya PPX Case=Cpd # pratyakza NC Case=Nom|Number=1|Gender=Neut # eva CEM # anya PPX Case=Gen|Number=1|Gender=Masc # anupalabDi NC Case=Nom|Number=1|Gender=Fem # taTA CX # kaScit PRI Case=Gen|Number=1|Gender=Masc # svaBAva NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # eva CEM # kArya NC Case=Cpd # vyAp KDG Case=Cpd|VerbForm=Ger # apekzA NC Case=Ins|Number=1|Gender=Fem #kAraNa NC Case=Cpd # vyApaka JJ Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # na CNG # vyapadeSa NC Case=Cpd # Beda NC Case=Abl|Number=1|Gender=Masc # vastu NC Case=Cpd # Beda NC Case=Nom|Number=1|Gender=Masc # tasmAt CX # svaBAva NC Case=Cpd # anupalabDi NC Case=Abl|Number=1|Gender=Fem # eva CEM # nizeDa NC Case=Nom|Number=1|Gender=Masc # sarva JQ Case=Gen|Number=1|Gender=Masc # iti CQT # traya NC Case=Nom|Number=1|Gender=Neut # eva CEM #liFga NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna040_anu:54	etena kāryasya svabhāvānupalabdhir eva samarthakāraṇasya kāryānupalabdhir upalakṣitā draṣṭavyā | hetuśabdasya vā liṅgārthasya vyākhyānāt | yathā (5a3) nehāpratibaddhasāmarthyāni dhūmakāraṇāni santi dhūmābhāvād iti |	etad PRD Case=Ins|Number=1|Gender=Neut # kArya NC Case=Gen|Number=1|Gender=Neut # svaBAva NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # eva CEM # samarTa JJ Case=Cpd # kAraNa NC Case=Gen|Number=1|Gender=Neut # kArya NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # upalakzay PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # dRS KDG Case=Nom|Number=1|Gender=Fem|VerbForm=Ger # hetu NC Case=Cpd # Sabda NC Case=Gen|Number=1|Gender=Masc # vA CCD # liFga NC Case=Cpd # arTa NC Case=Gen|Number=1|Gender=Masc # vyAKyAna NC Case=Abl|Number=1|Gender=Neut #yaTA CCM # na CNG # iha CAD # apratibadDa JJ Case=Cpd # sAmarTya NC Case=Nom|Number=3|Gender=Neut # DUma NC Case=Cpd # kAraNa NC Case=Nom|Number=3|Gender=Neut # as V Tense=Pres|Mood=Ind|Person=3|Number=Plur # DUma NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna040_anu:55	kathaṃ tarhi nātra tuṣārasparśo 'gner iti vyāpakaviruddhopalabdhisaṅgrahaḥ | atrāpi vyāpakasya hi śītasya viruddhadahanopalabdhirūpā yā svabhāvānupalabdhiḥ sā vyāpyasya tuṣārasparśasya vyāpakaviruddhopalabdhir ucyata iti na doṣaḥ | yady api ca vyāpakānupalabdhir api (5a4) sā vaktuṃ śakyā tathā 'pi viruddhapratiyogipratītirūpatāpratipādanārthaṃ tathāvyapadeśaḥ | evaṃ kāraṇaviruddhopalabdhyādayo vyākhyeyāḥ | sarvatrābhāva eva sādhyo 'dhyakṣeṇāsiddheḥ | taddvārakas tu vyavahāra iti |	kaTam CX # tarhi CX # na CNG # atra CAD # tuzAra NC Case=Cpd # sparSa NC Case=Nom|Number=1|Gender=Masc # agni NC Case=Gen|Number=1|Gender=Masc # iti CQT # vyApaka JJ Case=Cpd # viruD PPP Case=Cpd|VerbForm=PPP # upalabDi NC Case=Cpd # saMgraha NC Case=Nom|Number=1|Gender=Masc # atra CAD # api CX # vyApaka JJ Case=Gen|Number=1|Gender=Masc # hi CX # SIta JJ Case=Gen|Number=1|Gender=Masc # viruD PPP Case=Cpd|VerbForm=PPP # dahana NC Case=Cpd # upalabDi NC Case=Cpd # rUpa NC Case=Nom|Number=1|Gender=Fem #yad PRL Case=Nom|Number=1|Gender=Fem # svaBAva NC Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem # tad PRD Case=Nom|Number=1|Gender=Fem # vyAp KDG Case=Gen|Number=1|Gender=Masc|VerbForm=Ger # tuzAra JJ Case=Cpd # sparSa NC Case=Gen|Number=1|Gender=Masc # vyApaka JJ Case=Cpd # viruD PPP Case=Cpd|VerbForm=PPP # upalabDi NC Case=Nom|Number=1|Gender=Fem # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # na CNG # doza NC Case=Nom|Number=1|Gender=Masc # yadi CSB # api CX # ca CCD # vyApaka JJ Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem #api CX # tad PRD Case=Nom|Number=1|Gender=Fem # vac CGDI VerbForm=Inf # Sakya JJ Case=Nom|Number=1|Gender=Fem # taTA CX # api CX # viruD PPP Case=Cpd|VerbForm=PPP # pratiyogin JJ Case=Cpd # pratIti NC Case=Cpd # rUpa NC Case=Cpd # tA NC Case=Cpd # pratipAdana NC Case=Cpd # arTa NC Case=Acc|Number=1|Gender=Masc # taTA CX # avyapadeSa JJ Case=Nom|Number=1|Gender=Masc # evam CX # kAraNa NC Case=Cpd # viruD PPP Case=Cpd|VerbForm=PPP # upalabDi NC Case=Cpd # Adi NC Case=Nom|Number=3|Gender=Masc #vyAKyA KDG Case=Nom|Number=3|Gender=Masc|VerbForm=Ger # sarvatra CX # aBAva NC Case=Nom|Number=1|Gender=Masc # eva CEM # sADay KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # Dyakza NC Case=Ins|Number=1|Gender=Masc # asidDi NC Case=Abl|Number=1|Gender=Fem # tad PRD Case=Cpd # dvAraka NC Case=Nom|Number=1|Gender=Masc # tu CCD # iti CQT # vyavahAra NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:56	nanu viruddhopalabdhyādau katham anupalabdhivyavahāraḥ |	nanu CX # viruD PPP Case=Cpd|VerbForm=PPP # upalabDi NC Case=Cpd # Adi NC Case=Loc|Number=1|Gender=Masc # kaTam CX # anupalabDi NC Case=Cpd # vyavahAra NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:57	uktam atra pratiyogyupalabdhir evānupalabdhiḥ pratiyogī ca dvividha eva | tatra yadā viruddhaḥ (5a5) pratiyogī tadā viruddhaśabdaprayoga upalabdhiśabdam eva prayojyam upapādayati | śeṣe tu pratiyogini	vac PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # atra CAD # pratiyogin JJ Case=Nom|Number=1|Gender=Neut # upalabDi NC Case=Nom|Number=1|Gender=Fem # eva CEM # anupalabDi NC Case=Nom|Number=1|Gender=Fem # pratiyogin JJ Case=Nom|Number=1|Gender=Masc # ca CCD # dviviDa JJ Case=Nom|Number=1|Gender=Masc # eva CEM # tatra CAD # yadA CSB # viruD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # pratiyogin JJ Case=Nom|Number=1|Gender=Masc # tadA CAD # viruD PPP Case=Cpd|VerbForm=PPP # Sabda NC Case=Cpd # prayoga NC Case=Nom|Number=1|Gender=Masc #upalabDi NC Case=Cpd # Sabda NC Case=Acc|Number=1|Gender=Masc # eva CEM # prayuj KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # upapAday V Tense=Pres|Mood=Ind|Person=3|Number=Sing # Seza NC Case=Loc|Number=1|Gender=Masc # tu CCD # pratiyogin JJ Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:58	 [189] gamyamāne svabhāvaśabdo dṛśyaśabdo vā prayujyamānaḥ pratiṣedhyāpekṣayā 'nupalabdhiśabdena vyapadeśayati | tad ekatropalabdhitvaṃ gamyam anyatrānupalabdhitvaṃ | tattvaṃ tv ekam eveti na doṣaḥ |	gam KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # svaBAva NC Case=Cpd # Sabda NC Case=Nom|Number=1|Gender=Masc # dRS KDG Case=Cpd|VerbForm=Ger # Sabda NC Case=Nom|Number=1|Gender=Masc # vA CCD # prayuj KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # pratizeDay CGDA VerbForm=Abs # apekzA NC Case=Ins|Number=1|Gender=Fem # na CNG # upalabDi NC Case=Cpd # Sabda NC Case=Ins|Number=1|Gender=Masc # vyapadeSay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Neut # ekatra CX # upalabDi NC Case=Cpd # tva NCgam KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # anyatra CX # anupalabDi NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # tattva NC Case=Nom|Number=1|Gender=Neut # tu CCD # eka PPX Case=Nom|Number=1|Gender=Neut # eva CEM # iti CQT # na CNG # doza NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:59	yadā ca viruddhaḥ pratiyogī dvitīyasya ca (5a6) parokṣasyaiva niṣedhas tadā tasyāpi nāvaśyaṃ pratyakṣam evānupalabdhiḥ kiṃ tv anumānam api | viruddho hi svasattayā parasattām apanayan pratiyogī mataḥ | na ca parokṣo 'pi tathābhavan kena vāryate | niyatasahopalambhe tu pratiyogini pratyakṣayogyasyaiva niṣedha iti tasyāvaśyaṃ pratyakṣāpekṣā | na hy anumīyamāne pradeśe ghaṭo yadi bhaved upalabhyetaiveti sāmarthyaṃ pratyakṣāyogād (5a7) anumānasya cārambhaniyamābhāvād iti kathaṃ niṣedhaḥ |	yadA CSB # ca CCD # viruD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # pratiyogin JJ Case=Nom|Number=1|Gender=Masc # dvitIya JJ Case=Gen|Number=1|Gender=Neut # ca CCD # parokza JJ Case=Gen|Number=1|Gender=Neut # eva CEM # nizeDa NC Case=Nom|Number=1|Gender=Masc # tadA CAD # tad PRD Case=Gen|Number=1|Gender=Masc # api CX # na CNG # avaSyam CX # pratyakza NC Case=Nom|Number=1|Gender=Neut # eva CEM # anupalabDi NC Case=Nom|Number=1|Gender=Fem # ka PRQ Case=Nom|Number=1|Gender=Neut # tu CCD # anumAna NC Case=Nom|Number=1|Gender=Neut #api CX # viruD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # hi CX # sva JJ Case=Cpd # sattA NC Case=Ins|Number=1|Gender=Fem # para PPX Case=Cpd # sattA NC Case=Acc|Number=1|Gender=Fem # apanI KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # pratiyogin JJ Case=Nom|Number=1|Gender=Masc # man PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # na CNG # ca CCD # parokza JJ Case=Nom|Number=1|Gender=Masc # api CX # taTA CX # BU V Tense=Impf|Mood=Ind|Person=3|Number=Sing # ka PRQ Case=Ins|Number=1|Gender=Masc # vAray V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Numtu CCD # pratiyogin JJ Case=Loc|Number=1|Gender=Masc # pratyakza JJ Case=Cpd # yogya JJ Case=Gen|Number=1|Gender=Masc # eva CEM # nizeDa NC Case=Loc|Number=1|Gender=Masc # iti CQT # tad PRD Case=Gen|Number=1|Gender=Masc # avaSyam CX # pratyakza JJ Case=Cpd # apekzA NC Case=Nom|Number=1|Gender=Fem # na CNG # hi CX # anumA KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # pradeSa NC Case=Loc|Number=1|Gender=Masc # Gawa NC Case=Nom|Number=1|Gender=Masc # yadi CSB # BU V Tense=Pres|Mood=Opt|Person=3|Number=Sing # upalaB V Tense=Pres|Mood=Opt|Person=3|NumbersAmarTya NC Case=Nom|Number=1|Gender=Neut # pratyakza JJ Case=Cpd # ayoga NC Case=Abl|Number=1|Gender=Masc # anumAna NC Case=Gen|Number=1|Gender=Neut # ca CCD # AramBa NC Case=Cpd # niyama NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # iti CQT # kaTam CX # nizeDa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna040_anu:60	yady evaṃ vikalpamātrād apratiṣedha iti cet |	yadi CSB # evam CX # vikalpa NC Case=Cpd # mAtra NC Case=Abl|Number=1|Gender=Neut # apratizeDa NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX #
