/home/basti/code/dvarapandita/data/jna014_ks4:0	 [107,1] [kṣaṇabhaṅga-adhyāye]	kzaNa NC Case=Cpd # BaFga NC Case=Cpd # DyAya NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:361	 [154,1] utpattau saiva tasyātmāntaraṃ jātām ity atādavasthyas | atādavasthyam evāsya vināśaṃ brūmaḥ | tādavasthye tādātmyam eva svarūpeṇa nivṛtto bhāva ity asya śabdasya satyam arthaṃ na vidmaḥ | svarūpa-nivṛttiḥ khalv iyaṃ bhavantī bhāva eva syāt, bhāvād anyā vā | tattve sva-kāraṇebhyo niṣpannasyānyathānutpattāv utpatter ārabhya sattvān nityatvaṃ prasajyate, anyathātve ca tad eva nivṛtter anyatvam iti priyam anuṣṭhitaṃ priyeṇa | tasmād utsṛjya vibhramaṃ nāśotpattir eva naṣṭatvam abhyupagantavyam | tat kim ucyate naṣṭasyādarśanam, na ca tasya kiñcid bhavatīti | adarśanaṃ naṣṭasya punar abhāva-darśanam eva | ātma-hānam abhāvotpattim eva vayam aṅgī-kurma iti sarvam anavadyam | akṣaṇikāḥ santaḥ, kāraṇavattvāt | yat kāraṇavat tad akṣaṇikam, yathā bhāva-vināśaḥ | kāraṇavantaś ceme santaḥ | tasmād akṣaṇikā iti |	utpatti NC Case=Loc|Number=1|Gender=Fem # tad PRD Case=Nom|Number=1|Gender=Fem # eva CEM # tad PRD Case=Gen|Number=1|Gender=Masc # Atman NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # jan PPP Case=Acc|Number=1|Gender=Fem|VerbForm=PPP # iti CQT # a CNG # tad PRD Case=Cpd # avasTA NC Case=Nom|Number=3|Gender=Fem # a CNG # tad PRD Case=Cpd # avasTA KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # eva CEM # idam PRD Case=Gen|Number=1|Gender=Masc # vinASa NC Case=Acc|Number=1|Gender=Masc # brU V Tense=Pres|Mood=Ind|Person=1|Number=Plur # tAvat CX # avasTA KDG Case=Loc|Number=1|Gender=Neut|nivRt PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # BAva NC Case=Nom|Number=1|Gender=Masc # iti CQT # idam PRD Case=Gen|Number=1|Gender=Masc # Sabda NC Case=Gen|Number=1|Gender=Masc # satya NC Case=Nom|Number=1|Gender=Neut # arTa NC Case=Acc|Number=1|Gender=Masc # na CNG # vid V Tense=Pres|Mood=Ind|Person=1|Number=Plur # svarUpa NC Case=Cpd # nivRtti NC Case=Nom|Number=1|Gender=Fem # Kalu CX # idam PRD Case=Nom|Number=1|Gender=Fem # BU KDP Case=Nom|Number=1|Gender=Fem|Tense=Pres|VerbForm=Part # BAva NC Case=Nom|Number=1|Gender=Masc # eva CEM # as V Tense=Pres|Mood=Opt|Person=3|sva JJ Case=Cpd # kAraNa NC Case=Abl|Number=3|Gender=Neut # nizpad PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # anyaTA CX # anutpatti NC Case=Loc|Number=1|Gender=Fem # utpatti NC Case=Abl|Number=1|Gender=Fem # AraB CGDA VerbForm=Abs # sattva NC Case=Abl|Number=1|Gender=Neut # nitya JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # prasaQj V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # anyaTAtva NC Case=Loc|Number=1|Gender=Neut # ca CCD # tad PRD Case=Nom|Number=1|Gender=Neut # eva CEM # nivRtti NC Case=Abl|Number=1|Gender=Fem # anyatva NC Case=Nom|Number=1|Gender=Neut #iti CQT # priya JJ Case=Nom|Number=1|Gender=Neut # anuzWA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # priya JJ Case=Ins|Number=1|Gender=Masc # tad PRD Case=Abl|Number=1|Gender=Neut # utsRj CGDA VerbForm=Abs # viBrama NC Case=Acc|Number=1|Gender=Masc # nASa NC Case=Cpd # utpatti NC Case=Nom|Number=1|Gender=Fem # eva CEM # naS PPP Case=Cpd|VerbForm=PPP # tva NC Case=Nom|Number=1|Gender=Neut # aByupagam KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # tad PRD Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # nana CNG # ca CCD # tad PRD Case=Gen|Number=1|Gender=Masc # kaScit PRI Case=Nom|Number=1|Gender=Neut # BU V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # adarSana NC Case=Nom|Number=1|Gender=Neut # naS PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # punar CAD # aBAva NC Case=Cpd # darSana NC Case=Nom|Number=1|Gender=Neut # eva CEM # Atman NC Case=Cpd # hAna NC Case=Nom|Number=1|Gender=Neut # aBAva NC Case=Cpd # utpatti NC Case=Acc|Number=1|Gender=Fem # eva CEM # mad PPR Case=Nom|Number=3|Gender= # aFgIkR V Tense=Pres|Mood=Ind|Person=1|Number=Plur # iti CQT # sarva JQ Case=Acc|Numberanavadya JJ Case=Nom|Number=1|Gender=Neut # akzaNika JJ Case=Nom|Number=3|Gender=Masc # sat JJ Case=Nom|Number=3|Gender=Masc # kAraNavat JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # yad PRL Case=Nom|Number=1|Gender=Neut # kAraNavat JJ Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # akzaNika JJ Case=Nom|Number=1|Gender=Neut # yaTA CCM # BAva NC Case=Cpd # vinASa NC Case=Nom|Number=1|Gender=Masc # kAraNavat JJ Case=Nom|Number=3|Gender=Masc # ca CCD # idam PRD Case=Nom|Number=3|Gender=Masc # sat JJ Case=Nom|Number=3|Gender=Masc # tasmAt CX #akzaNika NC Case=Nom|Number=3|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna014_ks4:362	 [154,10] kāraṇavat tv asya (60b) sādhya-viparyaye vṛtti-śaṅkā vināśa-hetu-mattvam eva nivartayatīti prasiddha-vyāptikā-kāraṇavattvād akṣaṇikatva-siddhir iti, vyatirikta-nivṛttim antareṇāpi svarūpa-nivṛtter upapāditattvāt | tataś ca kṣaṇād ūrdhvaṃ kutaḥ prāktana-śaktāvasthā-sthitiḥ | vyatiriktotpāde 'pi kathaṃ naṣṭo nāma | atādavasthyam atādātmyaṃ ca jātam ity asyātyakṣarasya sva-hetor evāvasthā-svabhāvāntara-virahito 'yaṃ jāta ity evārtha uktaḥ | tan-mūlakaḥ ātādavasthyādi-vyavahāra eva paścād bhāvī na tad-vikalpa-pratibhāsi bhāvāntaram iti na tattvānyatva-vikalpāvakāśaḥ | tasmād utsṛjya vibhramaṃ naṣṭa-vyavahāro 'stu, na tu tasyānyat kiñcit jāyata iti | adarśanaṃ cābhāva-darśanam eveti saṃpraty eva pratyākhyātam iti sarvam anavadyam |	kAraNavat JJ Case=Nom|Number=1|Gender=Neut # tu CCD # idam PRD Case=Gen|Number=1|Gender=Masc # sADay KDG Case=Cpd|VerbForm=Ger # viparyaya NC Case=Loc|Number=1|Gender=Masc # vRtti NC Case=Cpd # SaFkA NC Case=Nom|Number=1|Gender=Fem # vinASa NC Case=Cpd # hetumat JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # eva CEM # nivartay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # prasiD PPP Case=Cpd|VerbForm=PPP # vyApti NC Case=Cpd # kAraNa NC Case=Cpd # vat CX # akzaNika JJ Case=Cpd # tva NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem #iti CQT # vyatiric PPP Case=Cpd|VerbForm=PPP # nivRtti NC Case=Acc|Number=1|Gender=Fem # antareNa CX # api CX # svarUpa NC Case=Cpd # nivRtti NC Case=Gen|Number=1|Gender=Fem # upapAdayitattva NC Case=Abl|Number=1|Gender=Neut # tatas CX # ca CCD # kzaNa NC Case=Abl|Number=1|Gender=Masc # UrDvam CX # kutas CX # prAktana JJ Case=Cpd # Sakti NC Case=Loc|Number=1|Gender=Fem # avasTA NC Case=Cpd # sTiti NC Case=Nom|Number=1|Gender=Fem #vyatiric PPP Case=Cpd|VerbForm=PPP # utpAda NC Case=Loc|Number=1|Gender=Masc # api CX # kaTam CX # naS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # nAma CX # a CNG # tad PRD Case=Cpd # avasTA KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # a CNG # tAdAtmya NC Case=Nom|Number=1|Gender=Neut # ca CCD # jan PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # iti CQT # idam PRD Case=Gen|Number=1|Gender=Masc # ati CADP # akzara NC Case=Gen|Number=1|Gender=Masc # sva JJ Case=Cpd # hetu NC Case=Abl|Number=1|Gender=Masc # eva CEM # avasTA NC Case=Cpd # svaBAva NC Case=Cpd # antara JJ Case=Cpdyad PRL Case=Acc|Number=1|Gender=Masc # jan PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # iti CQT # eva CEM # arTa NC Case=Nom|Number=1|Gender=Masc # vac PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # tad PRD Case=Cpd # mUlaka NC Case=Nom|Number=1|Gender=Masc # Atman NC Case=Cpd # avasTA KDG Case=Cpd|VerbForm=Ger # Adi NC Case=Cpd # vyavahAra NC Case=Nom|Number=1|Gender=Masc # eva CEM # paScAt CAD # BAvin JJ Case=Nom|Number=1|Gender=Masc # na CNG # tad PRD Case=Cpd # vikalpa NC Case=Cpd # pratiBAsin JJ Case=Nom|Number=1|Gender=Neut # BAva NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # iti CQTtasmAt CX # utsRj CGDA VerbForm=Abs # viBrama NC Case=Acc|Number=1|Gender=Masc # naS PPP Case=Cpd|VerbForm=PPP # vyavahAra NC Case=Nom|Number=1|Gender=Masc # stu NC Case=Nom|Number=1|Gender=Masc # na CNG # tu CCD # tad PRD Case=Gen|Number=1|Gender=Masc # anya PPX Case=Nom|Number=1|Gender=Neut # kaScit PRI Case=Nom|Number=1|Gender=Neut # jan V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # adarSana NC Case=Nom|Number=1|Gender=Neut # ca CCD # aBAva NC Case=Cpd # darSana NC Case=Nom|Number=1|Gender=Neut # eva CEM # iti CQT # samprati CQT # eva CEM #pratyAKyA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # iti CQT # sarva JQ Case=Nom|Number=1|Gender=Neut # anavadya JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna014_ks4:363	tasmāt prasajyātmano 'bhāvasya nāśākhyasya hetur eva na kaścit | vinaśvara-svabhāve tu hetv-antara-śaktim-apākṛtya sva-hetor eva sāmarthya-samarthanād jāta-mātram eva vinaśyantīti na kṣaṇāntaram anvetīti siddheḥ | kāraṇavattvasyākṣaṇikatvena vyāpty asiddher anekāntaḥ | kṛtakānām avaśyam ante 'pi nāśābhyupagame ca virodhaḥ | pramāṇa-gocarasya pakṣīkaraṇe pratijñāyā anumāna-bādhā | agocare c`aśraya-svarūpayor asiddhir iti sthitam |	tasmAt CX # prasaQj CGDA VerbForm=Abs # Atman NC Case=Gen|Number=1|Gender=Masc # BAva NC Case=Gen|Number=1|Gender=Masc # nASa NC Case=Cpd # AKyA NC Case=Gen|Number=1|Gender=Masc # hetu NC Case=Nom|Number=1|Gender=Masc # eva CEM # na CNG # kaScit PRI Case=Nom|Number=1|Gender=Masc # vinaSvara NC Case=Cpd # svaBAva NC Case=Loc|Number=1|Gender=Masc # tu CCD # hetu NC Case=Cpd # antara JJ Case=Cpd # Sakti NC Case=Acc|Number=1|Gender=Fem # apAkR CGDA VerbForm=Abs # sva JJ Case=Cpd # hetu NC Case=Abl|Number=1|Gender=Masc # eva CEM # sAmarTya NC Case=Cpd # samarTana NC Case=Abl|Number=1|Gender=Neut #jan PPP Case=Cpd|VerbForm=PPP # mAtra NC Case=Acc|Number=1|Gender=Masc # eva CEM # vinaS V Tense=Pres|Mood=Ind|Person=3|Number=Plur # iti CQT # na CNG # kzaNa NC Case=Cpd # antara JJ Case=Acc|Number=1|Gender=Masc # anvi V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # sidDi NC Case=Gen|Number=1|Gender=Fem # kAraNavat JJ Case=Cpd # tva NC Case=Gen|Number=1|Gender=Neut # akzaNika JJ Case=Cpd # tva NC Case=Ins|Number=1|Gender=Neut # vyApti NC Case=Nom|Number=1|Gender=Fem # asidDi NC Case=Abl|Number=1|Gender=Fem # anekAnta JJ Case=Nom|Number=1|Gender=Masc # kRtaka JJ Case=GenavaSyam CX # anta NC Case=Loc|Number=1|Gender=Masc # api CX # nASa NC Case=Cpd # aByupagama NC Case=Loc|Number=1|Gender=Masc # ca CCD # viroDa NC Case=Nom|Number=1|Gender=Masc # pramANa NC Case=Cpd # gocara JJ Case=Gen|Number=1|Gender=Masc # pakzin NC Case=Cpd # karaNa NC Case=Loc|Number=1|Gender=Neut # pratijQA NC Case=Gen|Number=1|Gender=Fem # anumAna NC Case=Cpd # bADA NC Case=Nom|Number=1|Gender=Fem # agocara JJ Case=Loc|Number=1|Gender=Neut # caSraya NC Case=Cpd # svarUpa NC Case=Gen|Number=2|Gender=Neut #asidDi NC Case=Nom|Number=1|Gender=Fem # iti CQT # sTA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna014_ks4:364	 [154,24] pratyakṣa-siddham kṣaṇikatvam yat punar ayaṃ bhagavato bhāṣya-kārasya pratyakṣataḥ kṣaṇabhaṅga-siddham anavagāhamānaḥ anurūpa-vikalpābhāvodbhāvana-mātra-sāreṇa vistareṇa dūṣaṇam abhilaṣann-apabhāṣaṇa-pramādam ācarati,	pratyakza JJ Case=Cpd # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # kzaNika JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # yad PRL Case=Nom|Number=1|Gender=Neut # punar CAD # idam PRD Case=Nom|Number=1|Gender=Masc # Bagavant NC Case=Gen|Number=1|Gender=Masc # BAzya NC Case=Cpd # kAra NC Case=Gen|Number=1|Gender=Masc # pratyakza NC Case=Abl|Number=1|Gender=Neut # kzaNa NC Case=Cpd # BaFga NC Case=Cpd # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # an CX # avagAh KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # anurUpa JJ Case=Cpd # vikalpa NC Case=Cpd # aBAva NC Case=Cpd # udBAvanavistara NC Case=Ins|Number=1|Gender=Masc # dUzaNa NC Case=Acc|Number=1|Gender=Neut # aBilaz KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # apaBAzaNa NC Case=Cpd # pramAda NC Case=Acc|Number=1|Gender=Masc # Acar V Tense=Pres|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna014_ks4:365	 [155,1] tad asya caṭula-vaṭubhāva-sulabham-anātma-jñātāviṣkaraṇa-mātram iti mantavyam | tathā hi pratyakṣa-siddhaṃ kṣaṇikatvam iti na pratyakṣa-vyavahṛtam, anurūpa-vikalpānudayāt | kiṃ tu pratyakṣa-gṛhītam, vyavahāratvānumānāt | tac cānumānaṃ yadi svayaṃ kutaścil liṅgāt prasādhya pratyakṣeṇa kṣaṇabhaṅga-grahaṇa-vyavahāram ādadhīta sāmarthyāt, tadā na viśeṣaḥ sattvādy-anumānavat | arthato hi tadā pratyakṣeṇa kṣaṇabhṅga-grahaṇam avasthāpyamānaṃ sva-pauruṣa-sparśābhāvāt na pratyakṣataḥ kṣaṇabhaṅga-siddhi-prasiddhiṃ puṣṇāti | yadā tu pramāṇāntara-siddham adhyakṣasya kṣaṇa-mātra-sthiti-grahaṇam āśritya vyavahāra-mātra-sādhanam anumānaṃ pṛṣṭha-ja-vikalpa-nirviśeṣaṃ tat-pauruṣam eva dīpayad utpadyate, tadā pratyakṣataḥ kṣaṇabhaṅga-siddhir iti mukhyam ākhyāyate | tad ayam arthaḥ,	tad PRD Case=Nom|Number=1|Gender=Neut # idam PRD Case=Gen|Number=1|Gender=Masc # cawula JJ Case=Cpd # pawu JJ Case=Cpd # BAva NC Case=Cpd # sulaBa JJ Case=Nom|Number=1|Gender=Neut # anAtman NC Case=Cpd # jQA PPP Case=Cpd|VerbForm=PPP # avizkaraNa NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # iti CQT # man KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # taTA CX # hi CX # pratyakza JJ Case=Cpd # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # kzaNika JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # iti CQT # na CNG # pratyakza JJ Case=Cpd # vyavahR PPP Case=Nom|Number=1|GenderanurUpa JJ Case=Cpd # vikalpa NC Case=Abl|Number=1|Gender=Masc # udaya NC Case=Abl|Number=1|Gender=Masc # ka PRQ Case=Nom|Number=1|Gender=Neut # tu CCD # pratyakza NC Case=Cpd # grah PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # vyavahAra NC Case=Cpd # tva NC Case=Cpd # anumAna NC Case=Abl|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # ca CCD # anumAna NC Case=Nom|Number=1|Gender=Neut # yadi CSB # svayam CX # kutaScid CX # liFga NC Case=Abl|Number=1|Gender=Neut # prasADay CGDA VerbForm=Abs # pratyakza NC Case=Ins|Number=1|Gender=Neut #kzaNa NC Case=Cpd # BaFga NC Case=Cpd # grahaNa NC Case=Cpd # vyavahAra NC Case=Acc|Number=1|Gender=Masc # ADA V Tense=Pres|Mood=Opt|Person=3|Number=Sing # sAmarTya NC Case=Abl|Number=1|Gender=Neut # tadA CAD # na CNG # viSeza NC Case=Nom|Number=1|Gender=Masc # sattva NC Case=Cpd # Adi NC Case=Cpd # anumAnavat JJ Case=Nom|Number=1|Gender=Neut # arTa NC Case=Abl|Number=1|Gender=Masc # hi CX # tadA CAD # pratyakza NC Case=Ins|Number=1|Gender=Neut # kzaNa NC Case=Cpd # BFga NC Case=Cpd # grahaNa NC Case=Nom|Number=1|Gender=Neut #avasTApay KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # sva JJ Case=Cpd # pOruza NC Case=Cpd # sparSa NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # na CNG # pratyakzatas CX # kzaNa NC Case=Cpd # BaFga NC Case=Cpd # sidDi NC Case=Cpd # prasidDi NC Case=Acc|Number=1|Gender=Fem # puz V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yadA CSB # tu CCD # pramANa NC Case=Cpd # antara JJ Case=Cpd # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # aDyakza NC Case=Gen|Number=1|Gender=Masc #kzaNa NC Case=Cpd # mAtra NC Case=Cpd # sTiti NC Case=Cpd # grahaNa NC Case=Acc|Number=1|Gender=Neut # ASri CGDA VerbForm=Abs # vyavahAra NC Case=Cpd # mAtra NC Case=Cpd # sADana NC Case=Nom|Number=1|Gender=Neut # anumAna NC Case=Nom|Number=1|Gender=Neut # pRzWa NC Case=Cpd # ja JJ Case=Cpd # vikalpa NC Case=Cpd # nirviSeza JJ Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # pOruza NC Case=Nom|Number=1|Gender=Neut # eva CEM # dIpay KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # utpad V Tense=Pres|Mood=Ind|Person=3|Number=Sing #tadA CAD # pratyakzatas CX # kzaNa NC Case=Cpd # BaFga NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # iti CQT # muKya JJ Case=Nom|Number=1|Gender=Neut # AKyA V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Masc # arTa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:366	 kṣaṇikatvam adhyakṣa-dhiyādhipātaṃ pātaṃ punar na vyavahāram etat |	kzaNika JJ Case=Cpd # tva NC Case=Acc|Number=1|Gender=Neut # aDyakzaDiy V Tense=Pres|Mood=Imp|Person=2|Number=Sing # aDipAta NC Case=Acc|Number=1|Gender=Masc # pAta NC Case=Acc|Number=1|Gender=Masc # punar CAD # na CNG # vyavahAra NC Case=Acc|Number=1|Gender=Masc # etad PRD Case=Acc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna014_ks4:367	ataḥ samakṣa-graha-sādhanena prasādhyate tad-vyavahāra eva ||	atas CX # samakza JJ Case=Cpd # graha NC Case=Cpd # sADana NC Case=Ins|Number=1|Gender=Neut # prasADay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tad PRD Case=Cpd # vyavahAra NC Case=Nom|Number=1|Gender=Masc # eva CEM #
/home/basti/code/dvarapandita/data/jna014_ks4:368	kṣaṇabhaṅge 'nyadāsiddhe pratyakṣeṇa graha-sthitiḥ |	kzaNa NC Case=Cpd # BaFga NC Case=Loc|Number=1|Gender=Masc # nidA NC Case=Cpd # siD PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # pratyakza NC Case=Ins|Number=1|Gender=Neut # graha NC Case=Cpd # sTiti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna014_ks4:369	pratyakṣeṇa grahād asya kṣaṇabhaṅga-vyavasthitiḥ ||	pratyakza NC Case=Ins|Number=1|Gender=Neut # graha NC Case=Abl|Number=1|Gender=Masc # idam PRD Case=Gen|Number=1|Gender=Masc # kzaNa NC Case=Cpd # BaFga NC Case=Cpd # vyavasTiti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna014_ks4:370	 tathā hi,	taTA CX # hi CX #
/home/basti/code/dvarapandita/data/jna014_ks4:371	 yan nirbhāti yathā tathā tad akhilaṃ gaṅgāmbu gauraṃ yathā	yad PRL Case=Nom|Number=1|Gender=Neut # nirBA V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yaTA CCM # taTA CX # tad PRD Case=Nom|Number=1|Gender=Neut # aKila JJ Case=Nom|Number=1|Gender=Neut # gaFgAmbu NC Case=Nom|Number=1|Gender=Neut # gOra JJ Case=Nom|Number=1|Gender=Neut # yaTA CCM #
/home/basti/code/dvarapandita/data/jna014_ks4:372	no cen na prativastu śaktiniyamaḥ saṃkīrṇabhāve bhavet |	no CX # ced CX # na CNG # prativas CGDA VerbForm=Abs # Sakti NC Case=Cpd # niyama NC Case=Nom|Number=1|Gender=Masc # saMkR PPP Case=Cpd|VerbForm=PPP # BAva NC Case=Loc|Number=1|Gender=Masc # BU V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna014_ks4:373	saṃskārāḥ pratibhānti cendriyamatiṣv ekakṣaṇasthāyinaḥ	saMskAra NC Case=Nom|Number=3|Gender=Masc # pratiBA V Tense=Pres|Mood=Ind|Person=3|Number=Plur # ca CCD # indriya NC Case=Cpd # mati NC Case=Loc|Number=3|Gender=Fem # eka PPX Case=Cpd # kzaNa NC Case=Cpd # sTAyin JJ Case=Nom|Number=3|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:374	syād ekakṣaṇavīkṣaṇād itarathā (61a) dṛṣṭas tri-kālī kalaḥ ||	as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # eka PPX Case=Cpd # kzaNa NC Case=Cpd # vIkzaNa NC Case=Abl|Number=1|Gender=Neut # itaraTA CX # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # tri NUM Case=Cpd # kAlI NC Case=Nom|Number=1|Gender=Fem # kala JJ Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:375	 liṅgarūpopapattivyavakīrṇo 'yaṃ svabhāvahetuprayogaḥ | atra ca sapakṣe sad-bhāvān na virodhadoṣaḥ | dvitīya-pādena cānekāntaparihāraḥ | tathā hi, nirbhānaṃ pratyakṣe pratibhānam uktam, tato yāvatā viśeṣeṇa padārthaḥ pratyakṣe pratibhāsam āsādayati tanniyamaparihāreṇa yadi svarūpa-sthititam ābhajeta tadā sarva-saṃkīrṇam asya rūpam iti sarvatra sarvopayogādi-prasaṅgaḥ | ataḥ svarūpa-niyame pramāṇāpekṣāyāṃ pravṛtti-nivṛttikām asya yad yathā pratyakṣe pratibhātaṃ tat-tathaiva san, nānyatheti |	liFga NC Case=Cpd # rUpa NC Case=Cpd # upapatti NC Case=Cpd # vyavakR PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # yad PRL Case=Acc|Number=1|Gender=Masc # svaBAva NC Case=Cpd # hetu NC Case=Cpd # prayoga NC Case=Nom|Number=1|Gender=Masc # atra CAD # ca CCD # sa CX # pakza NC Case=Loc|Number=1|Gender=Masc # sadBAva NC Case=Abl|Number=1|Gender=Masc # na CNG # viroDa NC Case=Cpd # doza NC Case=Nom|Number=1|Gender=Masc # dvitIya JJ Case=Cpd # pAda NC Case=Ins|Number=1|Gender=Masc # ca CCD # aneka JJ Case=Cpd # parihAra NC Case=Nom|Number=1|Gender=Masc #taTA CX # hi CX # nirBAna NC Case=Nom|Number=1|Gender=Neut # pratyakza NC Case=Loc|Number=1|Gender=Neut # pratiBAna NC Case=Nom|Number=1|Gender=Neut # vac PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tatas CX # yAvat JJ Case=Ins|Number=1|Gender=Masc # viSezeNa CX # padArTa NC Case=Nom|Number=1|Gender=Masc # pratyakza NC Case=Loc|Number=1|Gender=Neut # pratiBAs NC Case=Acc|Number=1|Gender=Fem # AsAday V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tad PRD Case=Cpd # niyama NC Case=Cpd # parihAra NC Case=Ins|Number=1|Gender=Masc #yadi CSB # svarUpa NC Case=Cpd # sTiti NC Case=Acc|Number=1|Gender=Fem # ABaj V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tadA CAD # sarva JQ Case=Cpd # saMkR PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # idam PRD Case=Gen|Number=1|Gender=Neut # rUpa NC Case=Nom|Number=1|Gender=Neut # iti CQT # sarvatra CX # sarva JQ Case=Cpd # upayoga NC Case=Abl|Number=1|Gender=Masc # prasaFga NC Case=Nom|Number=1|Gender=Masc # atas CX # svarUpa NC Case=Cpd # niyama NC Case=Loc|Number=1|Gender=Masc # pramANa NC Case=Cpd # apekzA NC Case=Loc|Number=1|Gender=Fem #pravRtti NC Case=Cpd # nivRttika JJ Case=Acc|Number=1|Gender=Fem # idam PRD Case=Gen|Number=1|Gender=Masc # yad PRL Case=Nom|Number=1|Gender=Neut # yaTA CCM # pratyakza JJ Case=Loc|Number=1|Gender=Neut # pratiBA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tad PRD Case=Nom|Number=1|Gender=Neut # taTA CX # eva CEM # as KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # na CNG # anyaTA CX # iti CQT #
